face_id,trace_id,x_face,y0,z0,y1,z1,length,local_orientation_2d,confidence
1,1,-25.0,3.4781579945562484,2.710246597352887,2.455006800093817,0.7733259181190073,2.19054789593237,-2.056776729456522,1.0
1,2,-25.0,-3.118788491901843,2.973874125605167,-3.648201932428152,-1.5780803946436217,4.582637727927365,-1.6865807754530007,1.0
1,3,-25.0,-3.6586844471414497,-3.7919413601704464,-3.6985067393112745,-4.0,0.21183534304119986,-1.7599085369309269,1.0
1,4,-25.0,-1.0196016292061498,3.864232070520844,-1.058490315552788,2.931471707340325,0.9335706856186204,-1.612464239479116,1.0
1,5,-25.0,0.7728263053890487,3.7535436791276062,-0.22595330912039513,1.3023153254022641,2.646900292883486,-1.957717887633776,1.0
1,6,-25.0,3.8530738603196486,-2.7774803901369873,4.143278098136112,-4.0,1.2564922188960213,-1.3377281605852291,1.0
1,7,-25.0,-4.004456833729054,0.7861661763326179,-3.5563595057207404,-1.508799871641623,2.3383028838716973,-1.3779700330483386,1.0
1,8,-25.0,1.994130059512967,3.5854430807980178,-1.1824472765941187,-4.0,8.223721195681168,-1.9673806898310084,1.0
1,9,-25.0,5.029058395178574,-2.8239770169376923,5.058062058487997,-3.9407676076250513,1.1171671477147842,-1.5448316155099013,1.0
1,10,-25.0,-3.0086842887483334,2.9703353428940753,-2.4639613118446286,-1.851478205762817,4.852484829402149,-1.458302709765503,1.0
1,11,-25.0,-1.8059448768521174,-3.9128880158829884,-1.776883849084659,-4.0,0.09183159103327931,-1.2488009379515816,1.0
1,12,-25.0,0.6233143305868748,3.1726785504934516,0.09211712791148574,1.8161084451666514,1.4568640701165378,-1.9440176303796564,1.0
1,13,-25.0,5.066605154235226,0.5949778793729296,4.86912985953785,-0.8417423893171337,1.450228127737379,-1.7073891145326316,1.0
1,14,-25.0,4.242648208217299,1.9602672813735589,5.302362889197613,-3.209939333535572,5.277691886225961,-1.3686307093620247,1.0
1,15,-25.0,4.997589640483955,-2.3264778373955606,5.038651473471852,-0.23751781575598385,2.0893635504949217,1.5511422667476025,1.0
1,16,-25.0,3.913523859570144,-2.2857298969102335,4.5092190050077585,-1.4758979276312396,1.0053260788242957,0.9365889187354923,1.0
1,17,-25.0,2.111545843585293,2.3617509063924715,0.13173401431868614,3.19700022771099,2.1487894983145823,2.7423649352248476,1.0
1,18,-25.0,-4.764306127931909,-4.0,-5.402355802627081,-2.6402725279115566,1.501987411974762,2.0095412642162453,1.0
1,19,-25.0,-2.9585532898660802,-3.792934585221473,-2.457591143893629,1.0538206928935148,4.872576299826696,1.4678017498536697,1.0
1,20,-25.0,-0.6956465090600729,3.1912961262434103,-0.6543365958029908,3.902042072757942,0.7119454399180778,1.5127397309063588,1.0
1,21,-25.0,4.124200212656105,-4.0,5.153365963551167,-2.233696301782136,2.0442629227067393,1.0432196591032434,1.0
1,22,-25.0,0.7949674706129075,1.457199945309874,2.3722951131609618,3.401797555838544,2.5038814586197993,0.8893036312326674,1.0
1,23,-25.0,2.7271016568579887,-3.9326911325577227,4.595024108025988,-2.8648249331650617,2.151620901409631,0.5193405920358798,1.0
1,24,-25.0,4.398330237887023,-2.6325088576778892,5.152387496834831,-0.5747837286244464,2.1915371446794807,1.2195408707278603,1.0
1,25,-25.0,1.1844540315208263,-4.0,1.243081441781351,-3.2813370146001732,0.7210503864624493,1.4893981299614831,1.0
1,26,-25.0,-0.9545755056144747,0.9716906915414263,-0.9253420917433262,2.974633893677069,2.0031565249545387,1.556202134442772,1.0
1,27,-25.0,-0.005490744768097243,3.960868369337664,-2.1476546195160626,2.499381356526393,2.5932239307262357,-2.5428804047698903,1.0
1,28,-25.0,1.2222165461131334,0.00872207324709695,1.9469910690634904,3.6063233352289625,3.6698818713047743,1.3719968422293762,1.0
1,29,-25.0,0.4228014844148482,-4.0,0.22482852587568075,-0.8263186805817964,3.1798500608577163,1.6330952003907933,1.0
1,30,-25.0,3.796564673578718,0.017475931176278214,3.8053273089395443,2.423110013869496,2.4056500417961266,1.5671537958424444,1.0
1,31,-25.0,-2.977268230520164,1.1668172051224135,-2.259886782010976,3.4563855903084684,2.3993248077550104,1.2671590654947888,1.0
1,32,-25.0,-3.6521281721138563,1.914016163901729,-3.913774049063331,2.3083343751747383,0.4732287149637109,2.1566311391428554,1.0
1,33,-25.0,-0.19685556121154488,0.9575243432134228,-0.20803086455155798,2.946947167312989,1.9894542117005445,1.5764136272814044,1.0
1,34,-25.0,0.9124811185700225,-4.0,1.1707892931551611,-2.633220294506818,1.390974434130813,1.3840090322375675,1.0
1,35,-25.0,-0.7713005513645312,-0.7274989761646175,1.29380526213434,0.061909186880317324,2.2108431126673853,0.36512070472488917,1.0
1,36,-25.0,5.164070389660297,-3.62364266996225,4.894243668240267,0.2996955181719132,3.9326058788116742,1.6394629794385065,1.0
1,37,-25.0,5.097467718385904,-3.822885198756882,4.540061383401898,-2.5330079817168856,1.4051637119279543,1.9786982536516105,1.0
1,38,-25.0,-0.9085262684158086,-3.464902249172868,-0.9031557032361482,3.8794833917010796,7.3443876044804295,1.570065079215451,1.0
1,39,-25.0,-1.723613272071514,-0.7137875148027364,-1.8911108982873825,2.7353661031548024,3.4532182287045705,1.6193201569650308,1.0
1,40,-25.0,5.255349176445379,-3.3505813053596203,4.608530031308686,-2.7555127335660874,0.8789093307342669,2.3978412908493665,1.0
1,41,-25.0,3.2335951369834555,-4.0,3.2508080510853015,-3.2702106044360497,0.7299923604322675,1.5472145600698046,1.0
1,42,-25.0,-0.7511625679903821,-2.905205054199306,-0.3288530891537532,-0.725527061737381,2.220212027428487,1.3794189265214118,1.0
1,43,-25.0,0.046776327347970895,-4.0,-2.6641518949626652,0.03975161197917565,4.865051378249633,2.161836439098603,1.0
1,44,-25.0,-5.506690955919041,-1.053054618875389,-4.095361485374946,0.7849623623470803,2.3173599844841615,0.9159659685548329,1.0
1,45,-25.0,5.412034296053794,-0.9642068734546891,4.616719106938042,1.4343749543651145,2.5269984239776675,1.8909655829812058,1.0
1,46,-25.0,3.738451717562785,-2.726460502712636,3.3458962323954924,0.02909527063185502,2.7833769829017205,1.7123038075422887,1.0
1,47,-25.0,4.302456379387027,-2.4345542624883327,4.86020550638164,-1.7697305008039796,0.8677987801117185,0.8727566487669093,1.0
1,48,-25.0,-2.4531315235530076,2.6993203082421267,-2.5015768307025126,2.909410546476257,0.21560346932756788,1.7974277073556422,1.0
1,49,-25.0,-0.33517923649610937,2.1997945251091124,-0.1847948276490795,3.645505358297295,1.45351136343062,1.467148007880912,1.0
1,50,-25.0,-3.039290028270461,-4.0,-4.676343984759299,1.3426343262750244,5.587815959813632,1.868126403743054,1.0
1,51,-25.0,0.6762715362247111,0.2013725644179115,0.7970560608924919,0.5664638010113182,0.38455235331034526,1.2512970280433775,1.0
1,52,-25.0,-1.9116288977756546,-2.8532827544908326,-2.449611578179899,0.7772229000933737,3.6701494073651593,1.7179097181916494,1.0
1,53,-25.0,4.277281727459217,-0.4822315993575498,3.2865230907230747,1.2012636009850404,1.953396725154365,2.102726608396672,1.0
1,54,-25.0,-1.1928496524195331,-4.0,-1.44515848365175,-2.291574214265964,1.7269564012095748,1.7174214327214594,1.0
1,55,-25.0,3.021307025322953,-2.381630811026271,2.299846455174186,-0.775903422381655,1.7603595658054751,1.9930717388894585,1.0
1,56,-25.0,1.3411891402022775,-4.0,1.4952292219878882,-3.1576836390697087,0.8562856992192305,1.389918320527037,1.0
1,57,-25.0,-2.77546358393798,-3.8537532345971677,-3.1716638773780375,0.10357090362292465,3.9771081211681163,1.6705820386184627,1.0
1,58,-25.0,-5.301846841794263,-0.1775789499668967,-5.339630551584556,-0.1787464435880125,0.037801742907866746,-3.1107030909513935,1.0
